,date,open,high,low,close,volume
0,2020-10-12,3.036e-05,3.036e-05,2.60943e-05,2.7076e-05,19039000.0
1,2020-10-13,3.02989e-05,3.89498e-05,2.6224e-05,2.62249e-05,14667000.0
2,2020-10-14,2.63859e-05,2.91898e-05,2.63859e-05,2.64147e-05,12941000.0
3,2020-10-15,2.91897e-05,3.09988e-05,2.64e-05,2.6698e-05,30787000.0
4,2020-10-16,3.09916e-05,3.09916e-05,2.6156e-05,2.6156e-05,326000.0
5,2020-10-17,2.61561e-05,2.90008e-05,2.61476e-05,2.90008e-05,2855000.0
6,2020-10-18,3.04818e-05,3.69995e-05,2.9e-05,3.69994e-05,7929000.0
7,2020-10-19,3.69994e-05,3.69994e-05,3.60073e-05,3.60073e-05,14000.0
8,2020-10-20,3.50073e-05,3.69995e-05,2.90094e-05,3.69994e-05,944000.0
9,2020-10-21,3.27545e-05,3.89586e-05,3.1e-05,3.89586e-05,5981000.0
10,2020-10-22,3.89586e-05,3.89586e-05,2.65827e-05,3.37e-05,18098000.0
11,2020-10-23,3.37e-05,3.37e-05,3.37e-05,3.37e-05,148000.0
12,2020-10-24,3.37e-05,3.59888e-05,3.22124e-05,3.31e-05,3721000.0
13,2020-10-25,3.4e-05,3.4e-05,3.22123e-05,3.22123e-05,704000.0
14,2020-10-26,3.22124e-05,3.78134e-05,3.22124e-05,3.78134e-05,20825000.0
15,2020-10-27,3.22183e-05,3.22217e-05,3.22183e-05,3.22217e-05,15642000.0
16,2020-10-28,3.22241e-05,3.72861e-05,3.22241e-05,3.22241e-05,325000.0
17,2020-10-29,3.59748e-05,3.59748e-05,2.80129e-05,2.80129e-05,535000.0
18,2020-10-30,2.81501e-05,3.3785e-05,2.81501e-05,3.3785e-05,1507000.0
19,2020-10-31,3.3744e-05,3.3744e-05,2.98492e-05,3.34504e-05,1056000.0
20,2020-11-01,3.28964e-05,3.28964e-05,3.00501e-05,3.00501e-05,905000.0
21,2020-11-02,3.288e-05,3.2893e-05,2.87823e-05,3.28922e-05,14441000.0
22,2020-11-04,3.28921e-05,3.28921e-05,2.88935e-05,3.28921e-05,10060000.0
23,2020-11-05,3.2e-05,3.34033e-05,2.97686e-05,3.34033e-05,20767000.0
24,2020-11-06,3.34033e-05,3.34033e-05,2.91552e-05,3.34033e-05,577000.0
25,2020-11-07,3.34033e-05,3.89583e-05,3.0112e-05,3.15e-05,60789000.0
26,2020-11-09,3.6281e-05,3.6281e-05,2.95723e-05,3.10325e-05,9275000.0
27,2020-11-10,3.79886e-05,3.79886e-05,3.69964e-05,3.69964e-05,2703000.0
28,2020-11-11,3.69997e-05,3.69997e-05,3.15062e-05,3.49669e-05,210000.0
29,2020-11-12,3.4999e-05,3.6e-05,3.15984e-05,3.6e-05,37307000.0
30,2020-11-13,3.4e-05,3.4e-05,2.82672e-05,3.20618e-05,13838000.0
31,2020-11-14,2.61477e-05,3.69999e-05,2.50001e-05,2.50001e-05,1412000.0
32,2020-11-15,3.69987e-05,3.69987e-05,2.8e-05,2.80001e-05,21584000.0
33,2020-11-16,2.954e-05,2.954e-05,2.8e-05,2.8e-05,5080000.0
34,2020-11-17,2.50568e-05,2.83453e-05,2.2559e-05,2.2559e-05,12025000.0
35,2020-11-18,2.83361e-05,2.83361e-05,2.28292e-05,2.4266e-05,461000.0
36,2020-11-19,2.82031e-05,2.82031e-05,2.82031e-05,2.82031e-05,1000.0
37,2020-11-20,2.7408e-05,2.74092e-05,2.7408e-05,2.74092e-05,3646000.0
38,2020-11-21,2.74092e-05,2.74092e-05,2.3187e-05,2.3187e-05,19118000.0
39,2020-11-22,2.73696e-05,2.74092e-05,2.36522e-05,2.74092e-05,3641000.0
40,2020-11-23,2.83246e-05,3.69986e-05,2.83246e-05,3.15132e-05,10221000.0
41,2020-11-24,3.30652e-05,4.7e-05,3.17288e-05,3.68705e-05,37603000.0
42,2020-11-25,4.89999e-05,4.89999e-05,3.1e-05,3.1e-05,5969000.0
43,2020-11-26,3.06191e-05,3.2739e-05,2.69826e-05,3.15408e-05,3428000.0
44,2020-11-27,3.05995e-05,3.22849e-05,2.8749e-05,3.22849e-05,4665000.0
45,2020-11-28,2.80083e-05,2.80083e-05,2.69825e-05,2.69825e-05,5628000.0
46,2020-11-29,2.68097e-05,2.75334e-05,2.63334e-05,2.75334e-05,4131000.0
47,2020-11-30,2.88481e-05,2.88481e-05,2.67616e-05,2.7005e-05,511000.0
48,2020-12-01,2.7005e-05,2.88484e-05,2.63334e-05,2.7007e-05,12426000.0
49,2020-12-02,2.7007e-05,2.87999e-05,2.63334e-05,2.79e-05,6566000.0
50,2020-12-03,2.79e-05,2.82e-05,2.4e-05,2.41029e-05,3662000.0
51,2020-12-04,2.82e-05,2.82e-05,2.41132e-05,2.41133e-05,254000.0
52,2020-12-05,2.81995e-05,2.81996e-05,2.5e-05,2.5e-05,13243000.0
53,2020-12-06,2.55e-05,2.81968e-05,2.55e-05,2.81968e-05,110000.0
54,2020-12-07,2.7e-05,2.81989e-05,2.7e-05,2.81988e-05,997000.0
55,2020-12-08,2.50004e-05,2.81988e-05,2.50003e-05,2.50003e-05,186000.0
56,2020-12-09,2.50003e-05,2.50003e-05,2.5e-05,2.5e-05,6708000.0
57,2020-12-10,2.44002e-05,2.72536e-05,2.31001e-05,2.41001e-05,1241000.0
58,2020-12-11,2.31001e-05,2.31001e-05,2.21064e-05,2.21064e-05,561000.0
59,2020-12-12,2.69959e-05,2.69959e-05,2.49981e-05,2.49991e-05,181000.0
60,2020-12-13,2.23e-05,2.5e-05,2.01976e-05,2.01976e-05,27260000.0
61,2020-12-14,2.11074e-05,2.34e-05,2.02506e-05,2.02506e-05,10968000.0
62,2020-12-15,2.33999e-05,2.6e-05,2.02468e-05,2.6e-05,14276000.0
63,2020-12-16,2.6e-05,2.85996e-05,2.2e-05,2.51561e-05,40202000.0
64,2020-12-17,2.51561e-05,2.71912e-05,2.1e-05,2.4e-05,31436000.0
65,2020-12-18,2.4e-05,2.74e-05,2.4e-05,2.74e-05,6394000.0
66,2020-12-19,2.51001e-05,2.61861e-05,2.12114e-05,2.56069e-05,17264000.0
67,2020-12-20,2.55811e-05,2.83615e-05,2.5e-05,2.5e-05,948000.0
68,2020-12-21,2.5e-05,2.80102e-05,2.4e-05,2.4e-05,10887000.0
69,2020-12-22,2.28123e-05,2.69111e-05,2.21848e-05,2.21851e-05,317000.0
70,2020-12-24,2.21846e-05,2.21846e-05,2.21844e-05,2.21844e-05,147000.0
71,2020-12-25,2.21844e-05,2.21844e-05,2.21844e-05,2.21844e-05,99000.0
72,2020-12-26,2.2185e-05,2.2185e-05,2.21844e-05,2.21844e-05,10026000.0
73,2020-12-27,2.69711e-05,2.69711e-05,2.20008e-05,2.20008e-05,260000.0
74,2020-12-28,2.68836e-05,2.69822e-05,2.6e-05,2.6e-05,1396000.0
75,2020-12-29,2.78999e-05,2.78999e-05,2.20213e-05,2.20213e-05,1985000.0
76,2020-12-31,2.69518e-05,2.78623e-05,2.35009e-05,2.48763e-05,3846000.0
77,2021-01-01,2.78623e-05,2.78623e-05,2.78623e-05,2.78623e-05,13000.0
78,2021-01-02,2.5e-05,2.62e-05,2.5e-05,2.62e-05,10652000.0
79,2021-01-03,2.78623e-05,2.79e-05,2.23633e-05,2.23633e-05,2450000.0
80,2021-01-04,2.78999e-05,2.78999e-05,2.2e-05,2.20001e-05,24868000.0
81,2021-01-05,2.64967e-05,3.6e-05,2.64967e-05,3.59999e-05,34206000.0
82,2021-01-06,2.92643e-05,3.5998e-05,2.84e-05,3.1e-05,36675000.0
83,2021-01-07,3.47498e-05,3.79063e-05,2.84051e-05,3.00005e-05,15646000.0
84,2021-01-08,3.48031e-05,3.7637e-05,2.84051e-05,2.84051e-05,4530000.0
85,2021-01-09,3.44136e-05,3.49999e-05,2.74052e-05,3.49999e-05,24825000.0
86,2021-01-10,3.49999e-05,3.49999e-05,2.75e-05,3.27221e-05,52136000.0
87,2021-01-11,3.22996e-05,3.22997e-05,2.38e-05,2.82069e-05,7071000.0
88,2021-01-12,2.82069e-05,3.09999e-05,2.38001e-05,2.89779e-05,27078000.0
89,2021-01-13,2.8978e-05,2.89784e-05,2.8978e-05,2.8978e-05,297000.0
90,2021-01-14,3.09977e-05,3.09977e-05,2.75053e-05,2.75053e-05,6894000.0
91,2021-01-15,2.75091e-05,2.94998e-05,2.75e-05,2.94996e-05,5758000.0
92,2021-01-16,2.86746e-05,2.95e-05,2.70212e-05,2.81018e-05,28048000.0
93,2021-01-17,2.9009e-05,2.94999e-05,2.69475e-05,2.69476e-05,9961000.0
94,2021-01-18,2.69475e-05,2.89999e-05,2.68936e-05,2.89999e-05,2697000.0
95,2021-01-19,2.775e-05,3.35e-05,2.65413e-05,2.76581e-05,26544000.0
96,2021-01-20,3.19989e-05,3.21e-05,2.49201e-05,3.02729e-05,13271000.0
97,2021-01-21,2.62969e-05,3.20999e-05,2.30001e-05,2.63929e-05,14379000.0
98,2021-01-22,3.1796e-05,3.17963e-05,2.40523e-05,3.09974e-05,2763000.0
99,2021-01-23,2.77977e-05,3.07727e-05,2.66e-05,2.66e-05,17352000.0
100,2021-01-24,3.075e-05,3.07509e-05,2.7e-05,3.07459e-05,546000.0
101,2021-01-25,3.07459e-05,3.0997e-05,2.72424e-05,2.72428e-05,14360000.0
102,2021-01-26,3.02999e-05,3.03e-05,2.7e-05,3.02889e-05,5336000.0
103,2021-01-27,2.7351e-05,2.99999e-05,2.6e-05,2.6e-05,76697000.0
104,2021-01-28,2.56071e-05,2.99999e-05,2.5607e-05,2.99999e-05,30670000.0
105,2021-01-29,2.9e-05,3.02999e-05,2.63842e-05,3.02998e-05,18198000.0
106,2021-01-30,3.02998e-05,3.02999e-05,2.65982e-05,2.77506e-05,23661000.0
107,2021-01-31,2.8e-05,3.00995e-05,2.65981e-05,3.00966e-05,24791000.0
108,2021-02-01,3.00975e-05,3.01e-05,2.70377e-05,3.01e-05,3559000.0
109,2021-02-02,3.00999e-05,3.49999e-05,2.80507e-05,3.49999e-05,94824000.0
110,2021-02-03,3.5e-05,3.7499e-05,3.09491e-05,3.7e-05,24490000.0
111,2021-02-04,3.69999e-05,3.7e-05,3.2e-05,3.37442e-05,14281000.0
112,2021-02-05,3.4766e-05,3.7499e-05,3.26544e-05,3.5018e-05,4533000.0
113,2021-02-06,3.74989e-05,3.89e-05,3.32861e-05,3.89e-05,972000.0
114,2021-02-07,3.89e-05,3.89e-05,3.48002e-05,3.88994e-05,766000.0
115,2021-02-08,3.54e-05,4.4499e-05,3.48501e-05,4.4499e-05,7614000.0
116,2021-02-09,4.00794e-05,7.96e-05,4.00794e-05,4.89568e-05,26368000.0
117,2021-02-10,5.47924e-05,6.79979e-05,4.91562e-05,5.41162e-05,49322000.0
118,2021-02-11,5.69761e-05,6.12019e-05,5.09765e-05,5.3e-05,10597000.0
119,2021-02-12,5.09999e-05,5.3e-05,4.8e-05,5.3e-05,24614000.0
120,2021-02-13,5.29999e-05,5.3e-05,4.30008e-05,5.29999e-05,26989000.0
121,2021-02-14,5.29999e-05,5.84e-05,4.47475e-05,5.83996e-05,48465000.0
122,2021-02-15,5.83927e-05,6.17231e-05,5.01002e-05,5.9e-05,15976000.0
123,2021-02-16,5.49099e-05,7e-05,5.49099e-05,6.20066e-05,27595000.0
124,2021-02-17,7e-05,8.37e-05,6.9e-05,7.77649e-05,15078000.0
125,2021-02-18,8.37e-05,0.0001031,7.9e-05,9.49992e-05,27006000.0
126,2021-02-19,9.49992e-05,0.0001296506,8.01466e-05,0.00012,64316000.0
127,2021-02-20,0.000110001,0.0001899633,0.0001038281,0.0001300074,95558000.0
128,2021-02-21,0.0001454583,0.0001535347,0.0001080885,0.0001267157,35092000.0
129,2021-02-22,0.0001267139,0.0001267144,9.57899e-05,0.0001061357,40522000.0
130,2021-02-23,0.0001061205,0.0001128044,8.83335e-05,8.97416e-05,32333000.0
131,2021-02-24,9.14422e-05,0.0001110372,9.13001e-05,9.20405e-05,24164000.0
132,2021-02-25,9.74596e-05,9.74907e-05,8.49999e-05,8.49999e-05,21857000.0
133,2021-02-26,8.49999e-05,9.74906e-05,6.91453e-05,9.74905e-05,11905000.0
134,2021-02-27,8.19248e-05,9.72994e-05,7.0857e-05,8.2005e-05,31507000.0
135,2021-02-28,9.34642e-05,9.34987e-05,6.75642e-05,8.28687e-05,36275000.0
136,2021-03-01,7.30043e-05,7.30043e-05,6.112e-05,6.96916e-05,9976000.0
137,2021-03-02,6.97e-05,6.97e-05,5.55796e-05,6.34532e-05,33857000.0
138,2021-03-03,6.34532e-05,8e-05,5.73049e-05,7.8169e-05,15768000.0
139,2021-03-04,7.91088e-05,0.0001211212,7.40945e-05,0.000114,39068000.0
140,2021-03-05,0.000114,0.000135,0.0001036778,0.0001185003,75633000.0
141,2021-03-06,0.0001182461,0.0001399997,0.0001182461,0.0001304166,16871000.0
142,2021-03-07,0.000132,0.00014,0.0001151974,0.000134583,24821000.0
143,2021-03-08,0.0001191718,0.0001342226,0.0001191718,0.0001340509,9621000.0
144,2021-03-09,0.0001201447,0.00013808,0.0001201447,0.00013808,13483000.0
145,2021-03-10,0.00013808,0.0001399996,0.0001297304,0.000132999,13707000.0
146,2021-03-11,0.000132999,0.0001399956,0.0001150131,0.0001204297,9499000.0
147,2021-03-12,0.0001204298,0.0001345436,0.00010011,0.0001167049,13114000.0
148,2021-03-13,0.000106577,0.0001167093,7.00004e-05,0.0001031052,65415000.0
149,2021-03-14,0.0001062615,0.0001062615,8.93354e-05,9.911e-05,16277000.0
150,2021-03-15,9.41868e-05,9.89976e-05,8.20001e-05,9.4e-05,30695000.0
151,2021-03-16,9.4e-05,0.0001,8.989e-05,0.0001,28110000.0
152,2021-03-17,0.0001009999,0.0001009999,8.99416e-05,9.60301e-05,16217000.0
153,2021-03-18,9.95434e-05,0.000115,9.41214e-05,0.0001014304,38635000.0
154,2021-03-19,0.0001014304,0.00012,0.0001009293,0.0001077721,19325000.0
155,2021-03-20,0.0001067328,0.000114277,9.65273e-05,0.0001049556,34818000.0
156,2021-03-21,0.0001018577,0.000107,9.862e-05,0.00010374,22042000.0
157,2021-03-22,0.0001068884,0.0001120156,9.66785e-05,0.0001099783,27784000.0
158,2021-03-23,0.0001099694,0.000115468,0.0001004518,0.0001154661,46623000.0
159,2021-03-24,0.000115464,0.00017,0.0001082729,0.0001386079,112341000.0
160,2021-03-25,0.0001487812,0.0001487812,0.000113,0.0001214008,51951000.0
161,2021-03-26,0.0001212069,0.0001584264,0.0001132033,0.0001343879,41839000.0
162,2021-03-27,0.0001343871,0.0001391365,0.000117,0.0001391365,49343000.0
163,2021-03-28,0.00014,0.0001518415,0.0001261949,0.0001386082,57029000.0
164,2021-03-29,0.0001376018,0.0001415702,0.0001283593,0.0001390266,21863000.0
165,2021-03-30,0.000137951,0.0001466152,8.34497e-05,0.0001256767,124677000.0
166,2021-03-31,0.0001256767,0.0001324349,0.0001004726,0.0001290906,52244000.0
167,2021-04-01,0.0001288287,0.0001454273,0.000117,0.0001387992,43253000.0
168,2021-04-02,0.0001275378,0.0001466152,0.0001241622,0.0001466137,52615000.0
169,2021-04-03,0.0001466137,0.0001510595,0.0001378169,0.0001473543,51167000.0
