,date,open,high,low,close,volume
0,2021-05-20,45.7154,45.7154,45.7154,45.7154,0.112
1,2021-05-21,49.9873,49.9873,40.0207,40.0207,0.002
2,2021-05-22,34.0036,34.0036,20.6811,20.6811,0.238
3,2021-05-25,15.118,15.6075,15.118,15.6075,7.157
4,2021-05-26,17.6053,23.6592,15.9417,18.5,5.827999999999998
5,2021-05-27,21.6762,1000.0,17.9999,24.0,16.94
6,2021-05-28,21.2733,28.0,15.0,15.0,16.124000000000002
7,2021-05-29,10.7556,22.9997,10.7556,22.9997,4.545
8,2021-05-30,13.433,13.433,13.4329,13.4329,0.545
9,2021-05-31,19.8997,19.8997,19.8997,19.8997,1.469
10,2021-06-01,15.5195,15.5195,13.018,15.5195,3.9260000000000006
11,2021-06-02,11.8485,15.5192,11.8485,11.8523,2.1980000000000004
