,date,open,high,low,close,volume
0,2020-10-12,0.00095,0.00095,0.00095,0.00095,1980.0
1,2020-10-13,0.00097401,0.00097401,0.00089402,0.00089402,20.0
2,2020-10-14,0.000895,0.000895,0.00069325,0.00071701,114570.0
3,2020-10-15,0.00094892,0.00094892,0.00071583,0.00094892,10560.0
4,2020-10-16,0.00072325,0.00072325,0.00072325,0.00072325,10530.0
5,2020-10-17,0.00113201,0.00113201,0.00072758,0.00072758,57790.0
6,2020-10-19,0.0008,0.0008,0.00077999,0.00077999,1110.0
7,2020-10-22,0.00072,0.00072,0.0007195,0.0007195,90.0
8,2020-10-26,0.00089124,0.00089128,0.00089123,0.00089128,26190.0
9,2020-10-27,0.00091,0.000929,0.00091,0.000929,310.0
10,2020-10-28,0.000948,0.00140349,0.00085,0.00086278,86880.0
11,2020-10-30,0.00078322,0.00078322,0.00078322,0.00078322,130.0
12,2020-11-02,0.00074782,0.00074782,0.00074781,0.00074781,114510.0
13,2020-11-03,0.00074779,0.00074779,0.00074779,0.00074779,1680.0
14,2020-11-04,0.0007475,0.0007475,0.0007475,0.0007475,570.0
15,2020-11-05,0.00077296,0.00077297,0.00077296,0.00077297,2310.0
16,2020-11-06,0.00103136,0.00103136,0.00103136,0.00103136,290.0
17,2020-11-08,0.00097379,0.0009918,0.00097379,0.0009918,312370.0
18,2020-11-09,0.00078145,0.00078145,0.00077767,0.00077767,28600.0
19,2020-11-10,0.00098904,0.00098904,0.00098827,0.00098847,33680.0
20,2020-11-11,0.00100097,0.00100097,0.00100097,0.00100097,100.0
21,2020-11-12,0.00081002,0.00098831,0.00071,0.00098831,79430.0
22,2020-11-13,0.00093448,0.00093448,0.00093448,0.00093448,41210.0
23,2020-11-16,0.00078609,0.00078609,0.00078609,0.00078609,10.0
24,2020-11-18,0.00078609,0.00078609,0.00078609,0.00078609,20.0
25,2020-11-19,0.00085103,0.00085103,0.00048845,0.00059835,191130.0
26,2020-11-20,0.00079942,0.00082,0.00075,0.00075,67070.0
27,2020-11-21,0.00077302,0.00077302,0.00072057,0.00075069,38740.0
28,2020-11-22,0.00072029,0.00072029,0.00069,0.00069,1200.0
29,2020-11-23,0.00068153,0.00076525,0.0006205,0.00076525,1710.0
30,2020-11-24,0.000621,0.000621,0.000621,0.000621,35760.0
31,2020-11-25,0.00062099,0.00062099,0.00062099,0.00062099,530.0
32,2020-11-26,0.00062,0.00062,0.00056,0.00056,700.0
33,2020-11-29,0.00055412,0.00055412,0.00055412,0.00055412,210.0
34,2020-12-02,0.00073758,0.00076539,0.00073758,0.00076539,138800.0
35,2020-12-03,0.00061,0.00076,0.00061,0.00076,100.0
36,2020-12-04,0.00062,0.00076,0.00062,0.00071777,510.0
37,2020-12-05,0.00071822,0.00076539,0.00061001,0.00076539,7950.0
38,2020-12-07,0.0006899,0.0006899,0.00068989,0.00068989,960.0
39,2020-12-08,0.00061,0.0006196,0.00057022,0.0006196,7400.0
40,2020-12-09,0.00062125,0.00076539,0.00062125,0.00073483,57950.0
41,2020-12-13,0.00074,0.00074,0.00074,0.00074,10.0
42,2020-12-14,0.00074314,0.00076539,0.00074314,0.00076539,130.0
43,2020-12-15,0.00071,0.00073222,0.00071,0.00073222,50.0
44,2020-12-16,0.00073777,0.00076538,0.00073777,0.00076538,28290.0
45,2020-12-17,0.00076537,0.00076539,0.00076537,0.00076539,3400.0
46,2020-12-19,0.00076539,0.00076543,0.00076539,0.00076543,47630.0
47,2020-12-20,0.00076543,0.00079303,0.00076543,0.00079303,510.0
48,2020-12-21,0.00075302,0.00075302,0.00075302,0.00075302,8170.0
